,body type,Kilometers driven,Transmission type,Number of owners,car model,Year of manufacture,price,Fuel Type,Insurance Validity,Seats,Engine,Mileage,Color,Turbo Charger,Super Charger,Steering Type,Top Speed,No of Doors,City
8006,2,20000,1,1,90,2021,900000.0,4,5,5,1197.0,21.0,86,0,0,1,170,5,5
8007,2,50000,1,1,284,2015,300000.0,4,5,5,1197.0,17.71,86,0,0,4,160,5,5
8008,8,46940,1,1,59,2016,392000.0,1,0,5,1498.0,27.4,14,3,0,4,142,4,5
8009,2,12315,1,1,184,2022,578000.0,4,0,5,1197.0,23.56,116,0,0,4,170,5,5
8010,2,15584,1,1,155,2013,210000.0,4,0,5,796.0,22.74,116,0,0,4,140,5,5
8011,8,64400,1,1,63,2014,410000.0,1,0,5,1498.0,26.0,66,3,0,4,175,4,5
8012,2,13067,0,1,179,2018,616000.0,4,0,5,1197.0,21.21,84,0,0,1,170,5,5
8013,2,15264,1,1,155,2021,332000.0,4,0,5,796.0,22.05,116,0,0,4,170,5,5
8014,7,11853,0,1,107,2022,1825000.0,1,0,5,1493.0,18.0,56,3,0,1,170,5,5
8015,2,7843,1,1,156,2019,379000.0,4,0,5,998.0,23.95,57,0,0,4,145,5,5
8016,2,2501,0,1,90,2021,850000.0,4,5,5,1197.0,19.65,9,0,0,1,170,5,5
8017,2,9285,1,1,155,2022,379000.0,4,0,5,796.0,22.05,57,0,0,4,170,5,5
8018,2,51215,1,1,155,2014,210000.0,4,0,5,796.0,22.74,9,0,0,4,140,5,5
8019,7,23400,0,1,140,2022,2299000.0,1,5,7,2198.0,19.26500376081233,8,3,0,1,170,5,5
8020,7,11000,1,1,107,2021,1350000.0,4,0,5,1497.0,16.8,57,0,0,1,170,5,5
8021,7,10000,1,1,147,2021,1450000.0,1,5,7,2179.0,15.1,138,3,0,4,170,5,5
8022,7,40000,1,1,85,2021,650000.0,4,5,5,1197.0,17.52,86,0,0,4,170,5,5
8023,4,25000,1,1,67,2014,400000.0,4,0,7,1497.0,17.3,138,0,0,4,160,5,5
8024,7,55000,1,1,138,2021,1270000.0,1,0,7,2179.0,19.26500376081233,138,3,0,4,170,5,5
8026,7,8126,1,1,85,2021,970000.0,4,0,5,998.0,18.27,9,3,0,1,170,5,5
8027,2,42000,0,1,184,2016,330000.0,4,0,5,998.0,20.51,116,0,0,4,152,5,5
8028,8,32000,1,2,180,2013,370000.0,1,0,5,1248.0,23.4,57,3,0,4,170,4,5
8029,2,11736,1,1,155,2019,308000.0,4,0,5,796.0,24.7,57,0,0,4,140,5,5
8030,2,21679,1,1,89,2014,285000.0,4,0,5,1197.0,20.36,116,0,0,4,170,4,5
8031,7,39000,1,1,183,2017,700000.0,1,5,5,1248.0,24.3,138,3,0,4,172,5,5
8032,2,11333,1,1,155,2021,367000.0,4,0,5,796.0,22.05,57,0,0,4,170,5,5
8033,2,13440,1,1,155,2019,319000.0,4,0,5,796.0,22.05,9,0,0,4,170,5,5
8034,8,46900,0,2,251,2019,1695000.0,1,5,5,1968.0,18.19,138,3,0,4,170,5,5
8035,2,18930,1,1,184,2020,499000.0,0,0,5,998.0,32.52,116,0,0,4,170,5,5
8036,7,80000,1,1,147,2018,1000000.0,1,5,7,2179.0,16.0,138,3,0,4,185,5,5
8037,2,17851,1,1,184,2020,470000.0,0,0,5,998.0,32.52,138,0,0,4,170,5,5
8038,2,22392,1,1,155,2021,340000.0,4,0,5,796.0,22.05,9,0,0,4,170,5,5
8039,4,29017,1,1,105,2022,1450000.0,4,0,7,1353.0,16.2,32,3,0,4,170,5,5
8040,7,9000,1,1,101,2021,1595000.0,4,0,5,1368.0,14.1,138,3,0,4,186,5,5
8041,2,30000,1,1,187,2003,50000.0,4,5,5,993.0,17.3,86,0,0,4,145,5,5
8042,2,10000,1,1,74,2017,270000.0,4,5,5,814.0,21.1,86,0,0,4,135,5,5
8043,7,30559,1,1,85,2021,875000.0,4,0,5,998.0,18.27,110,3,0,1,170,5,5
8044,7,60000,0,2,73,2018,850000.0,1,5,5,1582.0,17.6,86,3,0,4,170,5,5
8045,8,50000,1,1,49,2016,300000.0,4,5,5,1196.0,18.16,86,3,0,4,157,4,5
8046,2,20000,1,1,90,2012,250000.0,4,5,5,1197.0,18.5,86,0,0,4,170,5,5
8047,2,10000,0,1,238,2022,540000.0,4,5,5,999.0,22.0,9,0,0,1,170,5,5
8048,2,19830,1,1,283,2014,330000.0,4,0,5,1197.0,18.16,138,0,0,4,168,5,5
8049,2,24670,1,1,176,2020,409000.0,4,0,5,998.0,21.7,57,0,0,4,170,5,5
8050,2,14327,1,1,77,2019,484000.0,4,0,5,1197.0,18.9,9,0,0,4,165,5,5
8051,7,50000,1,1,101,2018,1400000.0,1,5,5,1956.0,17.1,86,3,0,4,170,5,5
8052,2,18987,1,1,156,2014,239000.0,4,0,5,998.0,20.92,110,0,0,4,170,5,5
8053,2,55973,1,1,156,2019,335000.0,4,0,5,998.0,23.95,138,0,0,4,145,5,5
8054,8,9000,0,2,86,2021,1065000.0,4,0,5,1497.0,18.45,138,0,0,1,170,4,5
8055,2,27094,1,1,155,2019,315000.0,4,0,5,796.0,24.7,57,0,0,4,140,5,5
8056,2,60000,1,2,154,2008,80000.0,4,5,5,796.0,19.7,86,0,0,3,137,5,5
8057,2,4914,1,1,78,2020,614000.0,4,0,5,1197.0,20.7,9,0,0,1,170,5,5
8058,2,25171,1,1,188,2013,251000.0,4,0,5,998.0,19.0,84,0,0,4,160,5,5
8059,7,40000,1,1,265,2018,575000.0,4,5,5,1198.0,17.0,86,3,0,4,154,5,5
8060,7,42000,1,1,101,2018,999000.0,1,0,5,1956.0,17.1,8,3,0,4,170,5,5
8061,7,28400,1,1,85,2020,699000.0,4,4,5,998.0,18.27,9,3,0,4,170,5,5
8062,7,20857,0,1,144,2021,1750000.0,1,0,4,2184.0,19.26500376081233,57,3,0,4,170,3,5
8063,8,61000,1,1,86,2009,175000.0,1,4,5,1493.0,16.8,110,0,0,4,185,4,5
8064,7,75760,1,1,147,2015,599000.0,1,0,7,2179.0,15.1,116,3,0,4,175,5,5
8065,2,31000,1,1,77,2015,335000.0,4,5,5,1197.0,18.9,84,0,0,4,165,5,5
8066,8,54000,0,1,86,2015,450000.0,1,5,5,1582.0,19.08,57,3,0,4,190,4,5
8067,2,60000,1,2,300,2014,300000.0,4,5,5,1198.0,16.47,86,0,0,4,165,5,5
8068,2,68943,1,1,61,2013,199000.0,4,5,5,1198.0,19.4,116,0,0,4,164,5,5
8069,2,8582,1,1,155,2022,399000.0,4,0,5,796.0,22.05,57,0,0,4,170,5,5
8070,2,22868,1,1,155,2019,329000.0,4,0,5,796.0,22.05,110,0,0,4,170,5,5
8071,7,76165,1,1,183,2016,550000.0,1,0,5,1248.0,24.3,66,3,0,4,172,5,5
8072,2,27047,1,1,78,2020,574000.0,4,0,5,1197.0,20.7,57,0,0,1,170,5,5
8073,8,35538,0,1,180,2017,522000.0,4,0,5,1197.0,21.21,9,0,0,4,170,4,5
8074,7,8700,0,1,107,2023,1400000.0,1,0,5,1497.0,19.26500376081233,9,3,0,1,170,5,5
8075,2,76293,1,1,179,2016,399000.0,4,0,5,1197.0,22.0,57,0,0,4,170,5,5
8076,2,34000,1,1,37,2018,185000.0,4,0,5,1198.0,20.63,50,0,0,4,150,5,5
8077,8,12113,0,1,63,2022,1299000.0,4,0,5,1498.0,18.3,138,0,0,1,170,4,5
8078,7,87172,1,1,73,2018,827999.9999999999,4,0,5,1591.0,15.8,84,0,0,4,170,5,5
8079,2,20000,1,1,154,2021,300000.0,4,5,5,1061.0,18.9,86,0,0,4,137,5,5
8080,8,55000,1,1,63,2014,395000.0,1,5,5,1498.0,26.0,110,3,0,4,190,4,5
8081,2,51321,1,1,90,2013,280000.0,1,0,5,1396.0,21.9,57,0,0,4,170,5,5
8082,7,29781,0,1,114,2019,4899000.0,4,0,5,1997.0,15.68,8,3,0,4,195,5,5
8083,7,15400,1,0,246,2022,1250000.0,4,5,5,999.0,19.2,57,3,0,1,170,5,5
8084,7,21000,1,2,50,2021,899000.0,1,0,5,1498.0,21.7,138,3,0,1,170,5,5
8085,7,34000,1,1,73,2019,850000.0,1,5,5,1582.0,20.5,138,3,0,4,170,5,5
8086,7,19000,0,1,121,2021,3200000.0,1,5,6,1996.0,12.4,110,2,0,4,170,5,5
8087,2,65595,1,1,74,2015,246000.0,4,0,5,814.0,21.1,9,0,0,4,135,5,5
8088,7,10000,1,1,50,2014,480000.0,1,5,5,1498.0,22.7,110,3,0,4,182,5,5
8089,7,51441,1,1,147,2018,1121000.0,1,0,7,2179.0,15.1,138,3,0,4,170,5,5
8090,7,70057,1,3,50,2014,419000.00000000006,1,0,5,1498.0,22.7,110,3,0,4,182,5,5
8091,7,14000,1,1,107,2020,1050000.0,4,4,5,1497.0,16.8,57,0,0,1,170,5,5
8092,8,35984,1,1,249,2020,734000.0,4,0,5,999.0,18.97,57,3,0,4,170,4,5
8093,7,80443,1,1,235,2017,565000.0,1,0,5,1461.0,20.37,116,3,0,4,170,5,5
8094,4,150000,1,2,289,2008,200000.0,1,5,8,2494.0,12.8,116,3,0,4,151,5,5
8095,7,87893,1,2,147,2014,629000.0,1,0,7,2179.0,15.1,116,3,0,4,175,5,5
8096,2,120000,1,2,184,2009,65000.0,3,5,5,1061.0,17.3,116,0,0,4,154,5,5
8097,2,49441,1,1,91,2015,519000.00000000006,1,0,5,1396.0,21.19,110,3,0,4,165,5,5
8098,7,6015,0,1,119,2022,1607000.0,4,0,5,1349.0,14.34,8,3,0,1,170,5,5
8099,7,30908,1,2,73,2021,1300000.0,4,0,5,1497.0,19.26500376081233,8,0,0,4,170,5,5
8100,7,34441,1,1,101,2017,1100000.0,1,5,5,1956.0,17.1,110,3,0,4,170,5,5
8101,7,74000,1,1,62,2010,200000.0,4,5,5,1997.0,14.0,8,0,0,4,170,5,5
8102,4,30000,1,1,165,2019,850000.0,4,5,7,1462.0,19.34,86,0,0,4,170,5,5
8103,7,68000,0,1,7,2014,1000000.0,1,5,5,1968.0,15.73,138,3,0,4,212,5,5
8104,2,55000,1,1,54,2014,150000.0,4,5,5,1196.0,15.6,116,0,0,4,170,5,5
8105,2,37000,1,1,89,2014,239000.0,4,0,5,1197.0,20.36,57,0,0,4,170,4,5
8106,4,40000,1,1,38,2016,280000.0,4,5,7,1198.0,20.62,86,0,0,4,145,5,5
8107,7,40300,0,1,101,2021,2050000.0,1,5,5,1956.0,14.9,110,3,0,4,160,5,5
8108,4,125000,1,1,289,2011,450000.0,1,5,8,2494.0,12.8,9,3,0,4,151,5,5
8109,2,43317,1,1,155,2020,316000.0,4,0,5,796.0,22.05,57,0,0,4,170,5,5
8110,2,21298,1,1,155,2020,336000.0,4,0,5,796.0,22.05,57,0,0,4,170,5,5
8111,7,10000,0,1,266,2023,1600000.0,2,5,5,0.0,19.26500376081233,86,0,0,1,170,5,5
8112,7,33393,1,1,69,2020,687000.0,4,0,5,1199.0,16.5,116,0,0,1,170,5,5
8113,2,34622,1,1,77,2014,327000.0,1,0,5,1120.0,24.0,57,0,0,4,157,5,5
8114,2,21166,1,1,164,2019,395000.0,4,0,5,1197.0,19.71,9,0,0,3,170,5,5
8115,7,126254,0,1,73,2019,894999.9999999999,1,0,5,1582.0,17.6,138,3,0,4,170,5,5
8116,0,31828,0,3,97,2014,6400000.0,4,0,2,2995.0,15.15,84,0,1,4,275,2,5
8117,2,43595,1,1,37,2016,274000.0,4,0,5,1198.0,20.63,116,0,0,4,150,5,5
8118,8,22276,1,1,163,2015,420000.0,4,0,5,1373.0,20.73,138,0,0,4,190,4,5
8119,8,10000,0,1,276,2023,1350000.0,2,5,5,0.0,19.26500376081233,86,0,0,1,170,4,5
8120,5,100000,1,3,164,2010,150000.0,4,5,7,1196.0,15.37,86,0,0,3,145,5,5
8121,5,60000,1,3,164,2010,140000.0,4,5,7,1196.0,15.37,86,0,0,3,145,5,5
8122,2,10415,1,1,89,2016,290000.0,4,0,5,1197.0,20.36,116,0,0,4,170,4,5
8123,5,20000,1,1,164,2013,160000.0,4,5,5,1196.0,15.37,86,0,0,3,145,5,5
8124,7,10000,1,2,269,2022,590000.0,4,5,5,1199.0,20.09,86,0,0,1,170,5,5
8125,7,60000,0,1,286,2021,3600000.0,1,5,7,2755.0,19.26500376081233,86,3,0,4,170,5,5
8126,2,30000,1,2,155,2007,28000.0,4,5,5,796.0,24.7,86,0,0,4,140,5,5
8127,2,60000,1,1,184,2005,40000.0,4,5,5,998.0,18.9,86,0,0,4,170,4,5
8128,2,90000,1,1,77,2016,400000.0,4,5,5,1197.0,18.9,86,0,0,4,165,5,5
8129,7,42015,1,1,69,2019,787000.0,1,0,5,1498.0,25.5,57,3,0,1,176,5,5
8130,8,72456,1,1,281,2018,899000.0,1,0,5,1364.0,21.43,138,3,0,4,170,4,5
8132,2,116032,1,1,175,2014,268000.0,1,0,5,1248.0,23.2,116,3,0,4,163,5,5
8134,7,40000,0,1,51,2019,2800000.0,1,5,7,3198.0,10.91,55,3,0,4,160,5,5
8135,2,40000,1,2,273,2017,265000.0,4,5,5,1199.0,23.84,86,0,0,4,150,5,5
8136,2,40000,1,2,273,2017,265000.0,1,5,5,1047.0,27.28,86,3,0,4,150,5,5
8137,7,51000,1,1,147,2016,700000.0,1,5,7,1997.0,16.0,138,3,0,4,185,5,5
8138,2,30000,1,1,77,2017,450000.0,4,5,5,1197.0,18.9,55,0,0,4,165,5,5
8139,4,15885,1,1,165,2021,950000.0,4,0,7,1462.0,19.01,57,0,0,4,170,5,5
8140,7,65000,1,1,236,2013,200000.0,1,5,5,1461.0,20.45,116,3,0,4,170,5,5
8141,8,10000,0,1,1,2018,1800000.0,4,5,5,1395.0,19.8,86,3,0,4,250,4,5
8142,2,20000,1,1,74,2017,160000.0,4,5,5,814.0,21.1,86,0,0,4,135,5,5
8143,8,70000,0,2,14,2015,1000000.0,1,5,5,1995.0,18.88,9,3,0,4,235,4,5
8144,7,50000,0,1,51,2016,1700000.0,1,5,7,2198.0,12.62,138,3,0,4,170,5,5
8145,7,53000,1,1,147,2014,500000.0,1,5,7,2179.0,15.1,86,3,0,4,175,5,5
8146,8,10000,0,1,63,2021,1220000.0,4,5,5,1498.0,18.3,86,0,0,1,170,4,5
8147,2,20000,1,1,273,2020,437000.0,4,5,5,1199.0,20.09,55,0,0,1,170,5,5
8148,4,33000,1,1,105,2022,1200000.0,4,5,7,1353.0,16.2,138,3,0,4,170,5,5
8149,8,60000,0,3,65,2008,150000.0,4,5,5,1799.0,12.9,86,0,0,4,195,4,5
8150,8,20000,0,3,14,2010,400000.0,4,5,5,1995.0,12.05,86,0,0,4,215,4,5
8151,5,20000,1,1,164,2021,420000.0,4,5,7,1196.0,16.11,86,0,0,3,170,5,5
8152,2,20000,1,2,77,2013,190000.0,4,5,5,1197.0,18.9,86,0,0,4,165,5,5
8153,5,50000,1,3,164,2010,175000.0,4,5,7,1196.0,15.37,110,0,0,3,145,5,5
8155,4,30000,1,1,243,2020,550000.0,4,5,7,999.0,20.0,138,0,0,1,170,5,5
8156,7,10000,1,1,144,2022,1400000.0,4,5,4,1997.0,15.2,86,3,0,4,170,3,5
8157,7,120000,1,4,138,2007,120000.0,1,5,7,2609.0,10.5,55,3,0,4,152,5,5
8158,2,40000,1,1,78,2021,650000.0,4,5,5,1197.0,20.7,9,0,0,1,170,5,5
8159,2,10000,1,1,90,2019,600000.0,4,5,5,1197.0,18.6,138,0,0,4,170,5,5
8160,2,28689,0,1,162,2019,450000.0,4,0,5,998.0,21.63,57,0,0,1,170,5,5
8161,0,42719,0,3,200,2013,2750000.0,4,0,2,3498.0,10.93,138,0,0,4,250,2,5
8162,2,30000,1,1,154,2004,45000.0,4,5,5,796.0,19.7,86,0,0,3,137,5,5
8163,7,53700,0,1,268,2020,1220000.0,2,0,5,0.0,19.26500376081233,138,0,0,1,170,5,5
8164,7,69150,1,1,73,2016,599000.0,4,0,5,1591.0,15.29,138,0,0,4,165,5,5
8165,7,65480,1,1,138,2015,700000.0,1,5,9,2523.0,15.4,138,3,0,4,150,5,5
8166,2,42411,1,1,90,2018,550000.0,4,0,5,1197.0,18.6,9,0,0,4,170,5,5
8167,8,72000,1,1,63,2015,335000.0,4,5,5,1497.0,17.4,66,0,0,4,195,4,5
8168,7,31100,0,1,268,2020,1275000.0,2,5,5,0.0,19.26500376081233,138,0,0,1,170,5,5
8169,4,66000,1,1,149,2015,300000.0,1,5,7,2489.0,14.95,138,0,0,4,144,5,5
8170,7,26000,0,1,268,2021,1350000.0,2,0,5,0.0,19.26500376081233,56,0,0,1,170,5,5
8171,2,11000,1,1,238,2019,350000.0,4,4,5,999.0,23.01,110,0,0,4,170,5,5
8172,8,23000,1,2,63,2016,475000.0,4,4,5,1497.0,17.8,8,0,0,4,195,4,5
8173,2,5000,0,1,287,2021,765000.0,4,4,5,1197.0,19.56,57,0,0,1,170,5,5
8174,7,24000,1,1,73,2021,1150000.0,4,5,5,1497.0,19.26500376081233,110,0,0,4,170,5,5
8175,7,61901,0,1,205,2017,2100000.0,1,0,5,2143.0,17.9,138,3,0,4,205,5,5
8176,8,50000,1,1,281,2010,250000.0,4,5,5,1798.0,14.53,116,0,0,4,205,4,5
8177,2,41232,1,1,54,2010,165000.0,4,0,5,1196.0,15.6,57,0,0,4,148,5,5
8178,8,48277,0,1,276,2022,900000.0,2,5,5,0.0,19.26500376081233,9,0,0,1,170,4,5
8179,2,37000,0,1,184,2017,350000.0,4,5,5,998.0,20.51,9,0,0,4,152,5,5
8180,7,34689,0,1,7,2017,1700000.0,1,0,5,1968.0,15.17,8,3,0,4,219,5,5
8181,7,32475,1,1,73,2019,800000.0,4,0,5,1591.0,15.8,138,0,0,4,170,5,5
8182,7,411,0,1,313,2023,4450000.0,4,0,5,1969.0,12.18,9,0,0,1,180,5,5
8183,7,33004,0,1,111,2019,4050000.0,4,0,7,1997.0,12.81,138,3,0,4,180,5,5
8184,7,50245,0,2,9,2010,900000.0,4,0,5,1984.0,11.81,138,3,0,4,222,5,5
8185,7,24000,0,1,146,2021,1125000.0,1,5,5,1497.0,17.0,57,3,0,4,170,5,5
8186,2,39000,1,1,179,2013,300000.0,1,5,5,1248.0,22.9,57,3,0,4,158,5,5
8187,7,40000,1,1,69,2018,550000.0,1,5,5,1498.0,25.5,57,3,0,1,176,5,5
8188,8,65000,1,1,281,2012,200000.0,1,5,5,1364.0,21.43,138,3,0,4,170,4,5
8189,8,73000,1,1,163,2015,375000.0,1,5,5,1248.0,26.21,8,3,0,4,160,4,5
8190,2,29000,1,1,78,2020,499000.0,4,5,5,1197.0,20.7,110,0,0,1,170,5,5
8191,7,50000,0,1,236,2017,600000.0,1,5,5,1461.0,19.6,138,3,0,4,168,5,5
8192,7,80000,0,1,210,2012,775000.0,1,5,5,2987.0,11.74,138,3,0,4,224,5,5
8193,4,15000,1,1,290,2020,1800000.0,1,5,7,2393.0,13.68,110,3,0,4,170,5,5
8194,7,56400,1,1,285,2017,2525000.0,1,0,7,2755.0,14.24,14,3,0,4,170,5,5
8195,2,61000,1,1,61,2013,190000.0,4,5,5,1198.0,19.4,9,0,0,4,170,5,5
8196,7,28831,1,1,101,2018,1000000.0,1,5,5,1956.0,16.3,8,3,0,4,170,5,5
8197,8,49000,1,1,63,2018,790000.0,1,5,5,1498.0,25.6,14,3,0,4,175,4,5
8198,8,27460,1,1,63,2016,525000.0,4,0,5,1497.0,17.8,57,0,0,4,195,4,5
8199,2,14000,0,1,157,2021,724000.0,4,5,5,1197.0,19.56,110,0,0,1,170,5,5
8200,8,43985,1,1,63,2014,435000.0,4,0,5,1497.0,17.4,116,0,0,4,195,4,5
8201,2,28322,1,1,90,2012,295000.0,4,0,5,1197.0,17.0,57,0,0,4,170,5,5
8202,7,12000,1,1,73,2022,1675000.0,1,0,5,1493.0,19.26500376081233,138,3,0,4,170,5,5
8203,2,15000,1,1,172,2022,575000.0,4,0,5,1197.0,20.89,9,0,0,1,170,5,5
8204,8,71762,1,2,49,2017,335000.0,4,0,5,1196.0,18.16,110,3,0,4,157,4,5
8205,7,75000,1,1,142,2017,599000.0,1,0,7,1493.0,18.49,138,3,0,4,156,5,5
8206,8,79000,0,1,163,2017,650000.0,4,0,5,1373.0,19.12,66,0,0,4,190,4,5
8207,8,38734,1,1,63,2016,485000.0,4,0,5,1497.0,17.8,57,0,0,4,195,4,5
8208,2,22000,1,1,160,2022,575000.0,4,0,5,998.0,24.97,116,0,0,1,170,5,5
8209,8,54000,0,1,305,2017,650000.0,4,0,5,1197.0,18.19,57,3,0,4,185,4,5
8210,7,50000,1,1,236,2016,450000.0,1,0,5,1461.0,19.87,14,3,0,4,156,5,5
8211,7,68000,1,1,60,2016,625000.0,1,0,7,1498.0,21.9,14,3,0,4,170,5,5
8212,8,54000,0,1,305,2017,650000.0,4,0,5,1197.0,18.19,57,3,0,4,185,4,5
8213,2,32337,1,1,90,2019,545000.0,4,5,5,1197.0,18.6,116,0,0,4,170,5,5
8214,4,21873,1,1,165,2019,835000.0,4,0,7,1462.0,19.34,57,0,0,4,170,5,5
8215,2,17330,1,1,238,2020,415000.00000000006,4,0,5,999.0,21.74,9,0,0,1,170,5,5
8216,8,28316,1,1,59,2020,545000.0,4,0,5,1198.0,17.8,110,0,0,4,140,4,5
8217,8,19000,0,1,63,2021,975000.0,4,0,5,1497.0,18.0,14,0,0,4,195,4,5
8218,7,22000,0,1,85,2021,950000.0,4,0,5,998.0,18.15,138,3,0,1,170,5,5
8219,7,49000,1,1,183,2019,795000.0,1,0,5,1248.0,24.3,110,3,0,4,172,5,5
8220,4,48000,1,1,165,2017,725000.0,1,0,7,1248.0,24.52,57,3,0,4,160,5,5
8221,7,65000,1,1,50,2015,475000.0,4,0,5,1496.0,15.9,84,0,0,1,170,5,5
8222,7,51000,1,1,73,2018,799000.0,4,0,5,1591.0,15.29,57,0,0,4,185,5,5
8223,8,32000,0,1,63,2020,990000.0,4,0,5,1497.0,17.4,138,0,0,4,178,4,5
8224,8,34000,1,1,281,2014,625000.0,4,0,5,1798.0,14.28,8,0,0,4,200,4,5
8225,8,65000,1,1,163,2017,550000.0,1,0,5,1248.0,28.09,66,3,0,4,190,4,5
8226,8,51000,1,1,163,2015,525000.0,4,0,5,1462.0,20.65,116,0,0,4,170,4,5
8227,7,17000,1,1,293,2022,925000.0,4,0,5,1462.0,17.03,14,0,0,1,170,5,5
8228,2,6971,1,1,238,2019,325000.0,4,0,5,799.0,25.17,87,0,0,4,135,5,5
8229,2,3000,1,1,287,2023,899000.0,4,0,5,1197.0,22.35,138,0,0,4,170,5,5
8230,2,27447,1,1,155,2018,289000.0,4,0,5,796.0,24.7,110,0,0,4,140,5,5
8231,8,22008,1,1,180,2018,499000.0,4,0,5,1197.0,21.21,14,0,0,4,170,4,5
8232,7,9000,1,1,71,2021,1650000.0,4,0,7,1999.0,14.5,116,0,0,4,170,5,5
8233,8,44000,1,1,86,2015,455000.0,4,0,5,1591.0,17.01,116,0,0,4,196,4,5
8234,7,46000,0,1,73,2016,790000.0,4,0,5,1591.0,13.0,116,0,0,4,170,5,5
8235,7,60000,1,1,50,2018,599000.0,1,0,5,1498.0,22.77,138,3,0,4,182,5,5
8236,8,37000,0,1,295,2018,799000.0,4,0,5,1496.0,17.8,110,0,0,4,170,4,5
8237,7,40000,0,1,9,2017,2150000.0,1,0,5,1968.0,14.16,9,3,0,4,200,5,5
8238,2,9000,1,1,157,2020,575000.0,4,0,5,1197.0,21.4,138,0,0,4,180,5,5
8239,7,52000,1,1,73,2016,599000.0,4,0,5,1591.0,15.29,138,0,0,4,165,5,5
8240,2,30400,1,1,157,2017,465000.00000000006,4,0,5,1197.0,21.4,9,0,0,4,180,5,5
8241,7,29000,0,1,85,2021,950000.0,4,0,5,998.0,18.15,138,3,0,1,170,5,5
8242,8,20000,0,1,200,2020,5541000.0,1,0,5,1950.0,16.1,57,3,0,1,240,4,5
8243,8,32000,0,1,63,2020,990000.0,4,0,5,1498.0,18.3,138,0,0,1,170,4,5
8244,2,45000,1,1,77,2014,350000.0,4,0,5,1197.0,18.9,84,0,0,4,165,5,5
8245,7,84000,0,1,51,2018,2290000.0,1,0,7,3198.0,10.91,138,3,0,4,160,5,5
8246,8,48000,1,1,63,2014,470000.0,1,0,5,1498.0,26.0,66,3,0,4,175,4,5
8247,8,49000,1,1,59,2016,395000.0,4,0,5,1198.0,17.8,14,0,0,4,160,4,5
8248,8,70000,1,1,281,2010,275000.0,4,0,5,1798.0,14.53,66,0,0,4,205,4,5
8249,8,65000,1,1,86,2012,349000.0,1,5,5,1582.0,22.32,138,3,0,4,190,4,5
8250,7,58000,0,1,265,2019,725000.0,1,0,5,1497.0,21.5,116,3,0,4,154,5,5
8251,2,64000,1,1,157,2018,440000.00000000006,1,0,5,1248.0,27.39,110,3,0,4,170,5,5
8252,7,35000,0,1,205,2016,1650000.0,4,0,5,1991.0,13.7,14,3,0,4,225,5,5
8253,8,50000,1,1,59,2016,380000.0,4,0,5,1198.0,18.0,9,0,0,4,160,4,5
8254,2,12000,1,1,77,2018,475000.0,4,0,5,1197.0,18.9,57,0,0,4,165,5,5
8255,8,50000,1,1,180,2016,450000.0,4,0,5,1197.0,21.21,57,0,0,4,170,4,5
8256,7,58000,1,1,236,2016,465000.00000000006,1,0,5,1461.0,19.87,14,3,0,4,156,5,5
8257,8,50000,0,2,3,2012,950000.0,1,0,5,1968.0,15.2,138,3,0,4,210,4,5
8258,2,16000,1,1,155,2020,325000.0,4,5,5,796.0,22.05,57,0,0,4,170,5,5
8259,2,75000,1,2,300,2010,199000.0,4,0,5,1198.0,16.47,110,0,0,4,162,5,5
8260,8,28000,1,1,52,2010,195000.0,4,0,5,1596.0,15.3,137,0,0,4,170,4,5
8261,7,55000,1,1,73,2018,725000.0,4,0,5,1591.0,15.29,116,0,0,4,165,5,5
8262,2,54000,1,1,157,2018,455000.0,1,0,5,1248.0,27.39,110,3,0,4,170,5,5
8263,2,55000,1,1,66,2016,399000.0,4,0,5,1199.0,18.7,138,0,0,4,172,5,5
8265,8,48000,1,1,86,2015,399000.0,4,0,5,1396.0,17.43,116,0,0,4,171,4,5
8266,4,45000,1,1,67,2014,450000.0,4,0,7,1497.0,17.3,50,0,0,4,160,5,5
8267,7,21000,1,1,265,2021,740000.0,4,0,5,1199.0,17.33,138,0,0,1,170,5,5
8268,8,52000,1,1,86,2013,325000.0,4,0,5,1591.0,17.01,50,0,0,4,196,4,5
8269,8,39000,1,1,87,2019,499000.0,4,0,5,1197.0,20.14,9,0,0,4,172,4,5
8270,4,55000,1,1,67,2014,450000.0,4,0,7,1497.0,17.3,50,0,0,4,160,5,5
8271,4,53000,1,1,290,2017,1750000.0,1,0,7,2393.0,13.68,116,3,0,4,170,5,5
8272,7,9000,1,1,85,2022,935000.0,4,0,5,1197.0,19.26500376081233,57,0,0,4,170,5,5
8273,7,23000,1,1,107,2020,1350000.0,4,0,5,1353.0,16.5,138,3,0,1,170,5,5
8274,2,65000,1,1,300,2010,199000.0,4,0,5,1198.0,16.47,110,0,0,4,162,5,5
8275,2,45000,1,1,89,2016,279000.0,4,0,5,1086.0,19.81,66,0,0,4,165,5,5
8276,8,55000,0,1,163,2017,599000.0,1,0,5,1248.0,28.09,116,3,0,4,170,4,5
8277,2,26000,1,1,77,2019,475000.0,4,0,5,1197.0,18.9,138,0,0,4,165,5,5
8278,8,54000,0,1,249,2016,499000.0,4,0,5,1598.0,14.3,116,0,0,4,185,4,5
8279,8,41000,1,1,86,2015,450000.0,4,0,5,1591.0,17.01,116,0,0,4,196,4,5
8280,7,29000,0,1,101,2021,2250000.0,1,0,5,1956.0,14.9,138,3,0,4,160,5,5
